thresh,biocontrol,type,period,rep,pdoug,avg_pop
1.5,50,"50% multi-capsid, 50% single-capsid",2,16,18,1.4788696104754477
1.5,50,"50% multi-capsid, 50% single-capsid",2,17,18,2.34568106042023
1.5,50,"50% multi-capsid, 50% single-capsid",2,18,18,1.8280058684429727
1.5,50,"50% multi-capsid, 50% single-capsid",2,19,18,2.21757371259768
1.5,50,"50% multi-capsid, 50% single-capsid",2,20,18,2.0224083500737815
1.5,50,"50% multi-capsid, 50% single-capsid",3,1,18,3.5329486586829586
1.5,50,"50% multi-capsid, 50% single-capsid",3,2,18,5.023313788665944
1.5,50,"50% multi-capsid, 50% single-capsid",3,3,18,3.188731378857211
1.5,50,"50% multi-capsid, 50% single-capsid",3,4,18,3.914793625140057
1.5,50,"50% multi-capsid, 50% single-capsid",3,5,18,4.823142708549136
1.5,50,"50% multi-capsid, 50% single-capsid",3,6,18,3.5851662017631605
1.5,50,"50% multi-capsid, 50% single-capsid",3,7,18,3.1124556241304737
1.5,50,"50% multi-capsid, 50% single-capsid",3,8,18,3.517573223006433
1.5,50,"50% multi-capsid, 50% single-capsid",3,9,18,3.424796788776311
1.5,50,"50% multi-capsid, 50% single-capsid",3,10,18,2.721189540449466
1.5,50,"50% multi-capsid, 50% single-capsid",3,11,18,3.3141798633038038
1.5,50,"50% multi-capsid, 50% single-capsid",3,12,18,4.656302538671157
1.5,50,"50% multi-capsid, 50% single-capsid",3,13,18,3.6095168842465637
1.5,50,"50% multi-capsid, 50% single-capsid",3,14,18,4.65906852468398
1.5,50,"50% multi-capsid, 50% single-capsid",3,15,18,3.1733045151401496
1.5,50,"50% multi-capsid, 50% single-capsid",3,16,18,3.9719909818205323
1.5,50,"50% multi-capsid, 50% single-capsid",3,17,18,3.3511978720651965
1.5,50,"50% multi-capsid, 50% single-capsid",3,18,18,4.608666141117165
1.5,50,"50% multi-capsid, 50% single-capsid",3,19,18,5.264493431167911
1.5,50,"50% multi-capsid, 50% single-capsid",3,20,18,3.0709924520875003
1.5,100,"50% multi-capsid, 50% single-capsid",1,1,18,3.0851547592606656
1.5,100,"50% multi-capsid, 50% single-capsid",1,2,18,4.263190521797397
1.5,100,"50% multi-capsid, 50% single-capsid",1,3,18,4.47151741461624
1.5,100,"50% multi-capsid, 50% single-capsid",1,4,18,3.85473333860992
1.5,100,"50% multi-capsid, 50% single-capsid",1,5,18,4.070322098964206
1.5,100,"50% multi-capsid, 50% single-capsid",1,6,18,4.551419682909869
1.5,100,"50% multi-capsid, 50% single-capsid",1,7,18,4.1905888483691385
1.5,100,"50% multi-capsid, 50% single-capsid",1,8,18,3.6948892860809295
1.5,100,"50% multi-capsid, 50% single-capsid",1,9,18,4.229227658441944
1.5,100,"50% multi-capsid, 50% single-capsid",1,10,18,3.574087907090009
1.5,100,"50% multi-capsid, 50% single-capsid",1,11,18,2.876282788435441
1.5,100,"50% multi-capsid, 50% single-capsid",1,12,18,3.3890261326547297
1.5,100,"50% multi-capsid, 50% single-capsid",1,13,18,3.562646132626015
1.5,100,"50% multi-capsid, 50% single-capsid",1,14,18,3.530354127884267
1.5,100,"50% multi-capsid, 50% single-capsid",1,15,18,3.224113920778848
1.5,100,"50% multi-capsid, 50% single-capsid",1,16,18,3.3506662252861226
1.5,100,"50% multi-capsid, 50% single-capsid",1,17,18,3.793671445773349
1.5,100,"50% multi-capsid, 50% single-capsid",1,18,18,4.464646690115093
1.5,100,"50% multi-capsid, 50% single-capsid",1,19,18,4.284836654881546
1.5,100,"50% multi-capsid, 50% single-capsid",1,20,18,4.547829853452276
1.5,100,"50% multi-capsid, 50% single-capsid",2,1,18,1.6495414549050411
1.5,100,"50% multi-capsid, 50% single-capsid",2,2,18,1.243922904613961
1.5,100,"50% multi-capsid, 50% single-capsid",2,3,18,2.1797135363829647
1.5,100,"50% multi-capsid, 50% single-capsid",2,4,18,1.4311608106145934
1.5,100,"50% multi-capsid, 50% single-capsid",2,5,18,1.7496115613668175
1.5,100,"50% multi-capsid, 50% single-capsid",2,6,18,1.4950121055820447
1.5,100,"50% multi-capsid, 50% single-capsid",2,7,18,2.134009855223036
1.5,100,"50% multi-capsid, 50% single-capsid",2,8,18,1.7105836126927998
1.5,100,"50% multi-capsid, 50% single-capsid",2,9,18,1.3603846175162582
1.5,100,"50% multi-capsid, 50% single-capsid",2,10,18,1.2910590324589213
1.5,100,"50% multi-capsid, 50% single-capsid",2,11,18,1.3973061942278238
1.5,100,"50% multi-capsid, 50% single-capsid",2,12,18,1.0679167573425472
1.5,100,"50% multi-capsid, 50% single-capsid",2,13,18,2.0475730094437323
1.5,100,"50% multi-capsid, 50% single-capsid",2,14,18,1.4728704827049826
1.5,100,"50% multi-capsid, 50% single-capsid",2,15,18,2.124025971990719
1.5,100,"50% multi-capsid, 50% single-capsid",2,16,18,1.5397544140848798
1.5,100,"50% multi-capsid, 50% single-capsid",2,17,18,1.1232762494903339
1.5,100,"50% multi-capsid, 50% single-capsid",2,18,18,1.2545577323393777
1.5,100,"50% multi-capsid, 50% single-capsid",2,19,18,1.5662766254960871
1.5,100,"50% multi-capsid, 50% single-capsid",2,20,18,1.5555767688343594
1.5,100,"50% multi-capsid, 50% single-capsid",3,1,18,3.1698409679031574
1.5,100,"50% multi-capsid, 50% single-capsid",3,2,18,2.705729417882422
1.5,100,"50% multi-capsid, 50% single-capsid",3,3,18,3.9577152094708796
1.5,100,"50% multi-capsid, 50% single-capsid",3,4,18,3.888217820311531
1.5,100,"50% multi-capsid, 50% single-capsid",3,5,18,3.7639921903899514
1.5,100,"50% multi-capsid, 50% single-capsid",3,6,18,3.5385856146236057
1.5,100,"50% multi-capsid, 50% single-capsid",3,7,18,2.7696040638365993
1.5,100,"50% multi-capsid, 50% single-capsid",3,8,18,2.8718371869488286
1.5,100,"50% multi-capsid, 50% single-capsid",3,9,18,3.400688714950751
1.5,100,"50% multi-capsid, 50% single-capsid",3,10,18,3.1480891250332057
1.5,100,"50% multi-capsid, 50% single-capsid",3,11,18,4.0520616029608725
1.5,100,"50% multi-capsid, 50% single-capsid",3,12,18,3.904932317852336
1.5,100,"50% multi-capsid, 50% single-capsid",3,13,18,4.647193197687954
1.5,100,"50% multi-capsid, 50% single-capsid",3,14,18,2.8462911599336245
1.5,100,"50% multi-capsid, 50% single-capsid",3,15,18,4.145045264651918
1.5,100,"50% multi-capsid, 50% single-capsid",3,16,18,4.070549921465429
1.5,100,"50% multi-capsid, 50% single-capsid",3,17,18,4.057570289311617
1.5,100,"50% multi-capsid, 50% single-capsid",3,18,18,3.80848458330394
1.5,100,"50% multi-capsid, 50% single-capsid",3,19,18,4.76591504171725
1.5,100,"50% multi-capsid, 50% single-capsid",3,20,18,3.0918886620333454
1.5,150,"50% multi-capsid, 50% single-capsid",1,1,18,3.8626596627549366
1.5,150,"50% multi-capsid, 50% single-capsid",1,2,18,3.276490832350973
1.5,150,"50% multi-capsid, 50% single-capsid",1,3,18,5.109824930219366
1.5,150,"50% multi-capsid, 50% single-capsid",1,4,18,3.173576183409992
1.5,150,"50% multi-capsid, 50% single-capsid",1,5,18,3.0770908505104932
1.5,150,"50% multi-capsid, 50% single-capsid",1,6,18,3.824671006143311
1.5,150,"50% multi-capsid, 50% single-capsid",1,7,18,3.1664782490481334
1.5,150,"50% multi-capsid, 50% single-capsid",1,8,18,3.2292301546484663
1.5,150,"50% multi-capsid, 50% single-capsid",1,9,18,3.661694409597394
1.5,150,"50% multi-capsid, 50% single-capsid",1,10,18,3.834938877960379
1.5,150,"50% multi-capsid, 50% single-capsid",1,11,18,2.9857607584971726
1.5,150,"50% multi-capsid, 50% single-capsid",1,12,18,4.406586919459424
1.5,150,"50% multi-capsid, 50% single-capsid",1,13,18,4.512762861754498
1.5,150,"50% multi-capsid, 50% single-capsid",1,14,18,3.0404648900423585
1.5,150,"50% multi-capsid, 50% single-capsid",1,15,18,3.8182519102572376
1.5,150,"50% multi-capsid, 50% single-capsid",1,16,18,3.8401799740721043
1.5,150,"50% multi-capsid, 50% single-capsid",1,17,18,3.152463455229454
1.5,150,"50% multi-capsid, 50% single-capsid",1,18,18,3.101395188586426
1.5,150,"50% multi-capsid, 50% single-capsid",1,19,18,4.38134125665322
1.5,150,"50% multi-capsid, 50% single-capsid",1,20,18,3.2747691508908505
1.5,150,"50% multi-capsid, 50% single-capsid",2,1,18,1.8972499687838769
1.5,150,"50% multi-capsid, 50% single-capsid",2,2,18,1.6673856978769197
1.5,150,"50% multi-capsid, 50% single-capsid",2,3,18,2.882392921282661
1.5,150,"50% multi-capsid, 50% single-capsid",2,4,18,1.9216140503224306
1.5,150,"50% multi-capsid, 50% single-capsid",2,5,18,1.2721477386137678
1.5,150,"50% multi-capsid, 50% single-capsid",2,6,18,1.5129031162208206
1.5,150,"50% multi-capsid, 50% single-capsid",2,7,18,1.903794486885087
1.5,150,"50% multi-capsid, 50% single-capsid",2,8,18,1.509135483183516
1.5,150,"50% multi-capsid, 50% single-capsid",2,9,18,1.7546391072484169
1.5,150,"50% multi-capsid, 50% single-capsid",2,10,18,3.073921075788209
1.5,150,"50% multi-capsid, 50% single-capsid",2,11,18,2.0747339436444463
1.5,150,"50% multi-capsid, 50% single-capsid",2,12,18,1.4119510666027026
1.5,150,"50% multi-capsid, 50% single-capsid",2,13,18,1.9407583820921641
1.5,150,"50% multi-capsid, 50% single-capsid",2,14,18,1.535291020796254
1.5,150,"50% multi-capsid, 50% single-capsid",2,15,18,1.4853260839570286
1.5,150,"50% multi-capsid, 50% single-capsid",2,16,18,2.145682672687992
1.5,150,"50% multi-capsid, 50% single-capsid",2,17,18,1.1755804327492594
1.5,150,"50% multi-capsid, 50% single-capsid",2,18,18,1.9990209209294272
1.5,150,"50% multi-capsid, 50% single-capsid",2,19,18,1.4876197900272863
1.5,150,"50% multi-capsid, 50% single-capsid",2,20,18,1.3278930994106304
1.5,150,"50% multi-capsid, 50% single-capsid",3,1,18,5.180357823103737
1.5,150,"50% multi-capsid, 50% single-capsid",3,2,18,5.037845746869201
1.5,150,"50% multi-capsid, 50% single-capsid",3,3,18,4.198619502799311
1.5,150,"50% multi-capsid, 50% single-capsid",3,4,18,4.483146283168429
1.5,150,"50% multi-capsid, 50% single-capsid",3,5,18,3.0443335943404524
1.5,150,"50% multi-capsid, 50% single-capsid",3,6,18,3.1751856180287326
1.5,150,"50% multi-capsid, 50% single-capsid",3,7,18,4.2604696060055485
1.5,150,"50% multi-capsid, 50% single-capsid",3,8,18,4.118626550710634
1.5,150,"50% multi-capsid, 50% single-capsid",3,9,18,2.927593050944405
1.5,150,"50% multi-capsid, 50% single-capsid",3,10,18,3.3409124620470947
1.5,150,"50% multi-capsid, 50% single-capsid",3,11,18,2.8355595209075175
1.5,150,"50% multi-capsid, 50% single-capsid",3,12,18,3.5983930168348377
1.5,150,"50% multi-capsid, 50% single-capsid",3,13,18,3.434150108179939
1.5,150,"50% multi-capsid, 50% single-capsid",3,14,18,4.025875394709864
1.5,150,"50% multi-capsid, 50% single-capsid",3,15,18,3.0880587281478022
1.5,150,"50% multi-capsid, 50% single-capsid",3,16,18,4.3532379497402465
1.5,150,"50% multi-capsid, 50% single-capsid",3,17,18,3.688546814784365
1.5,150,"50% multi-capsid, 50% single-capsid",3,18,18,3.304781738632159
1.5,150,"50% multi-capsid, 50% single-capsid",3,19,18,3.3412353396578602
1.5,150,"50% multi-capsid, 50% single-capsid",3,20,18,3.399471536878212
1.5,200,"50% multi-capsid, 50% single-capsid",1,1,18,3.5941952163240942
1.5,200,"50% multi-capsid, 50% single-capsid",1,2,18,3.668279435103611
1.5,200,"50% multi-capsid, 50% single-capsid",1,3,18,2.8931847318364605
1.5,200,"50% multi-capsid, 50% single-capsid",1,4,18,3.1961770772537186
1.5,200,"50% multi-capsid, 50% single-capsid",1,5,18,4.3465296648315155
1.5,200,"50% multi-capsid, 50% single-capsid",1,6,18,2.5660029694274424
1.5,200,"50% multi-capsid, 50% single-capsid",1,7,18,3.483776051518256
1.5,200,"50% multi-capsid, 50% single-capsid",1,8,18,3.841653210868242
1.5,200,"50% multi-capsid, 50% single-capsid",1,9,18,3.662515655281033
1.5,200,"50% multi-capsid, 50% single-capsid",1,10,18,3.71487394157523
1.5,200,"50% multi-capsid, 50% single-capsid",1,11,18,2.6769810486943024
1.5,200,"50% multi-capsid, 50% single-capsid",1,12,18,3.179687627103766
1.5,200,"50% multi-capsid, 50% single-capsid",1,13,18,3.0928719979602324
1.5,200,"50% multi-capsid, 50% single-capsid",1,14,18,3.660879291933889
1.5,200,"50% multi-capsid, 50% single-capsid",1,15,18,4.462667601088489
1.5,200,"50% multi-capsid, 50% single-capsid",1,16,18,3.4873192019564603
1.5,200,"50% multi-capsid, 50% single-capsid",1,17,18,4.660853184662619
1.5,200,"50% multi-capsid, 50% single-capsid",1,18,18,3.149173411784687
1.5,200,"50% multi-capsid, 50% single-capsid",1,19,18,3.9074252120466766
1.5,200,"50% multi-capsid, 50% single-capsid",1,20,18,3.617208589183735
1.5,200,"50% multi-capsid, 50% single-capsid",2,1,18,1.5705392278337726
1.5,200,"50% multi-capsid, 50% single-capsid",2,2,18,1.809743255199585
1.5,200,"50% multi-capsid, 50% single-capsid",2,3,18,1.3841702937406255
1.5,200,"50% multi-capsid, 50% single-capsid",2,4,18,2.0940238984061126
1.5,200,"50% multi-capsid, 50% single-capsid",2,5,18,1.462035103029343
1.5,200,"50% multi-capsid, 50% single-capsid",2,6,18,1.9152524916233153
1.5,200,"50% multi-capsid, 50% single-capsid",2,7,18,2.984125010098408
1.5,200,"50% multi-capsid, 50% single-capsid",2,8,18,1.5149217976177454
1.5,200,"50% multi-capsid, 50% single-capsid",2,9,18,2.3201668661986368
1.5,200,"50% multi-capsid, 50% single-capsid",2,10,18,2.2682352063815077
1.5,200,"50% multi-capsid, 50% single-capsid",2,11,18,1.8652326633048784
1.5,200,"50% multi-capsid, 50% single-capsid",2,12,18,1.4743833576789014
1.5,200,"50% multi-capsid, 50% single-capsid",2,13,18,2.3705903070444108
1.5,200,"50% multi-capsid, 50% single-capsid",2,14,18,1.7997554191924843
1.5,200,"50% multi-capsid, 50% single-capsid",2,15,18,1.7452010700808709
1.5,200,"50% multi-capsid, 50% single-capsid",2,16,18,1.2839202106247372
1.5,200,"50% multi-capsid, 50% single-capsid",2,17,18,2.3022827282578664
1.5,200,"50% multi-capsid, 50% single-capsid",2,18,18,1.662986563375222
1.5,200,"50% multi-capsid, 50% single-capsid",2,19,18,1.9380785414746244
1.5,200,"50% multi-capsid, 50% single-capsid",2,20,18,1.7831501017942772
1.5,200,"50% multi-capsid, 50% single-capsid",3,1,18,2.4036144497658345
1.5,200,"50% multi-capsid, 50% single-capsid",3,2,18,3.2207635867601376
1.5,200,"50% multi-capsid, 50% single-capsid",3,3,18,3.9207852464505883
1.5,200,"50% multi-capsid, 50% single-capsid",3,4,18,4.767894238567287
1.5,200,"50% multi-capsid, 50% single-capsid",3,5,18,3.9883735500206194
1.5,200,"50% multi-capsid, 50% single-capsid",3,6,18,4.09457963589216
1.5,200,"50% multi-capsid, 50% single-capsid",3,7,18,3.321086702721001
1.5,200,"50% multi-capsid, 50% single-capsid",3,8,18,3.01170893764091
1.5,200,"50% multi-capsid, 50% single-capsid",3,9,18,3.924539372772846
1.5,200,"50% multi-capsid, 50% single-capsid",3,10,18,2.8748326613278286
1.5,200,"50% multi-capsid, 50% single-capsid",3,11,18,3.6483246639869424
1.5,200,"50% multi-capsid, 50% single-capsid",3,12,18,3.5192698089423375
1.5,200,"50% multi-capsid, 50% single-capsid",3,13,18,2.997042878142947
1.5,200,"50% multi-capsid, 50% single-capsid",3,14,18,4.600414969440697
1.5,200,"50% multi-capsid, 50% single-capsid",3,15,18,4.2491306080331555
1.5,200,"50% multi-capsid, 50% single-capsid",3,16,18,3.5115394143608984
1.5,200,"50% multi-capsid, 50% single-capsid",3,17,18,4.346186516225427
1.5,200,"50% multi-capsid, 50% single-capsid",3,18,18,2.590880021893093
1.5,200,"50% multi-capsid, 50% single-capsid",3,19,18,4.051695890754479
1.5,200,"50% multi-capsid, 50% single-capsid",3,20,18,3.517940496641927
2,1,"50% multi-capsid, 50% single-capsid",1,1,18,3.9378789375012206
2,1,"50% multi-capsid, 50% single-capsid",1,2,18,2.998323349021684
2,1,"50% multi-capsid, 50% single-capsid",1,3,18,3.530245930568107
2,1,"50% multi-capsid, 50% single-capsid",1,4,18,3.596916616928076
2,1,"50% multi-capsid, 50% single-capsid",1,5,18,3.1842448116854944
2,1,"50% multi-capsid, 50% single-capsid",1,6,18,3.8493964304817556
2,1,"50% multi-capsid, 50% single-capsid",1,7,18,4.5839547576221
2,1,"50% multi-capsid, 50% single-capsid",1,8,18,4.647988745714459
2,1,"50% multi-capsid, 50% single-capsid",1,9,18,3.3691711816393233
2,1,"50% multi-capsid, 50% single-capsid",1,10,18,3.8852937749839147
2,1,"50% multi-capsid, 50% single-capsid",1,11,18,4.169892578428611
2,1,"50% multi-capsid, 50% single-capsid",1,12,18,4.847373012570432
2,1,"50% multi-capsid, 50% single-capsid",1,13,18,5.039959943327774
2,1,"50% multi-capsid, 50% single-capsid",1,14,18,4.01015759057629
2,1,"50% multi-capsid, 50% single-capsid",1,15,18,3.5958754363937406
2,1,"50% multi-capsid, 50% single-capsid",1,16,18,5.283575087908481
2,1,"50% multi-capsid, 50% single-capsid",1,17,18,3.304788117752106
2,1,"50% multi-capsid, 50% single-capsid",1,18,18,3.08051256945011
2,1,"50% multi-capsid, 50% single-capsid",1,19,18,3.1511095859554508
2,1,"50% multi-capsid, 50% single-capsid",1,20,18,3.381506761194038
2,1,"50% multi-capsid, 50% single-capsid",2,1,18,2.3382353493582455
2,1,"50% multi-capsid, 50% single-capsid",2,2,18,3.0259615232445505
2,1,"50% multi-capsid, 50% single-capsid",2,3,18,2.7258782426924424
2,1,"50% multi-capsid, 50% single-capsid",2,4,18,3.6738236526701615
2,1,"50% multi-capsid, 50% single-capsid",2,5,18,2.8630442960869535
2,1,"50% multi-capsid, 50% single-capsid",2,6,18,3.4292004887941943
2,1,"50% multi-capsid, 50% single-capsid",2,7,18,2.6821829237632775
2,1,"50% multi-capsid, 50% single-capsid",2,8,18,3.6874625032831108
2,1,"50% multi-capsid, 50% single-capsid",2,9,18,3.5634710126894245
2,1,"50% multi-capsid, 50% single-capsid",2,10,18,3.2133017541807263
2,1,"50% multi-capsid, 50% single-capsid",2,11,18,3.0886644686397418
2,1,"50% multi-capsid, 50% single-capsid",2,12,18,3.2250013799238717
2,1,"50% multi-capsid, 50% single-capsid",2,13,18,3.3250543542927633
2,1,"50% multi-capsid, 50% single-capsid",2,14,18,3.1566305458815314
2,1,"50% multi-capsid, 50% single-capsid",2,15,18,2.4769427263646633
2,1,"50% multi-capsid, 50% single-capsid",2,16,18,3.2223054503931556
2,1,"50% multi-capsid, 50% single-capsid",2,17,18,4.147688448519704
2,1,"50% multi-capsid, 50% single-capsid",2,18,18,2.9976815975423463
2,1,"50% multi-capsid, 50% single-capsid",2,19,18,3.0315739046496746
2,1,"50% multi-capsid, 50% single-capsid",2,20,18,4.071808499692374
2,1,"50% multi-capsid, 50% single-capsid",3,1,18,3.4972207891894262
2,1,"50% multi-capsid, 50% single-capsid",3,2,18,3.3210450065137507
2,1,"50% multi-capsid, 50% single-capsid",3,3,18,3.6389330068560133
2,1,"50% multi-capsid, 50% single-capsid",3,4,18,4.776411621967966
2,1,"50% multi-capsid, 50% single-capsid",3,5,18,3.053510723534028
2,1,"50% multi-capsid, 50% single-capsid",3,6,18,2.8953928404014304
2,1,"50% multi-capsid, 50% single-capsid",3,7,18,3.5734565272824654
2,1,"50% multi-capsid, 50% single-capsid",3,8,18,3.218298139313705
2,1,"50% multi-capsid, 50% single-capsid",3,9,18,3.38272577253641
2,1,"50% multi-capsid, 50% single-capsid",3,10,18,3.2533877747825457
2,1,"50% multi-capsid, 50% single-capsid",3,11,18,4.292140454136565
2,1,"50% multi-capsid, 50% single-capsid",3,12,18,3.4362261168100336
2,1,"50% multi-capsid, 50% single-capsid",3,13,18,3.3416201016267344
2,1,"50% multi-capsid, 50% single-capsid",3,14,18,4.153242837186655
2,1,"50% multi-capsid, 50% single-capsid",3,15,18,3.0863284544285814
2,1,"50% multi-capsid, 50% single-capsid",3,16,18,2.9208115970316983
2,1,"50% multi-capsid, 50% single-capsid",3,17,18,3.311730410812513
2,1,"50% multi-capsid, 50% single-capsid",3,18,18,3.930652328623997
2,1,"50% multi-capsid, 50% single-capsid",3,19,18,4.893248430919031
2,1,"50% multi-capsid, 50% single-capsid",3,20,18,4.683559153194475
2,5,"50% multi-capsid, 50% single-capsid",1,1,18,3.5627048717091765
2,5,"50% multi-capsid, 50% single-capsid",1,2,18,4.372910032788374
2,5,"50% multi-capsid, 50% single-capsid",1,3,18,3.9248862003662994
2,5,"50% multi-capsid, 50% single-capsid",1,4,18,3.4246882827647283
2,5,"50% multi-capsid, 50% single-capsid",1,5,18,3.52674070228839
2,5,"50% multi-capsid, 50% single-capsid",1,6,18,3.9003790249553156
2,5,"50% multi-capsid, 50% single-capsid",1,7,18,3.4962036439908597
2,5,"50% multi-capsid, 50% single-capsid",1,8,18,2.6769756826433975
2,5,"50% multi-capsid, 50% single-capsid",1,9,18,3.592103386508269
2,5,"50% multi-capsid, 50% single-capsid",1,10,18,3.2637316483481102
2,5,"50% multi-capsid, 50% single-capsid",1,11,18,2.22729069065205
2,5,"50% multi-capsid, 50% single-capsid",1,12,18,3.589718951409726
