Year,S,Z1,Z2,FracI1,FracI2,nu1,nu2,fecundity,rep,pdoug,sigma,phi
116,0.489683878089779,0.16576882130692364,3.3901385303460403,1.1070906923919e-4,0.08531896704418598,1.5115085847745e-4,30.519479535736437,5.728855329293989,9,30,0.5,80
117,0.02800763915386507,0.03367726310165343,21.92879366775424,1.0954187182840776e-5,0.58223276393155,9.19762727354548e-5,0.2283986566232144,0.29624218587062695,9,30,0.5,80
118,0.0035848704395399,0.00674510953086425,5.193953556337891,2.9838671818766433e-6,0.41687044594141226,9.600999641164432e-5,0.00528748096131873,0.21229241019923312,9,30,0.5,80
119,0.00109924468000606,0.00134979262332012,1.04803845852959,1.6305219327352185e-6,0.03463859548408553,3.9467723815717e-4,0.00450417363770147,0.22169229929347012,9,30,0.5,80
120,7.8438671118032e-4,2.7029756639724e-4,0.21030714489963043,1.889533494222152e-6,0.00747305140132669,0.00411548191532872,0.00529292290846121,0.2987691034583619,9,30,0.5,80
121,0.00345132043065147,5.538448233893287e-5,0.04224956753904856,1.0412567212035808e-5,0.00221427813819385,0.08029838312372858,0.00823615715548734,1.4505053480814452,9,30,0.5,80
122,0.8740715761820439,4.324724491652019e-5,0.00882824278652941,7.780136520691653e-5,0.00104662287794418,2.277863996966607,0.02181818284119719,29.901141061336045,9,30,0.5,80
123,18.292948703651675,24.114988563800775,0.07931452935172902,0.0907385697076212,5.1222039623245e-4,5.427367734200424,0.05114853322999788,42.43879069915785,9,30,0.5,80
124,1.9910911062460237,747.6888924038719,26.38435031754607,0.4550174202895806,0.0048602903449838,0.0057802734208244,0.06400873109950846,0.2845386822986178,9,30,0.5,80
125,0.38292134282908075,189.26717063475436,45.90754917858992,0.20813757252686343,0.1978292668811214,1.2111113952017e-4,0.01242918729141296,0.2128361477297072,9,30,0.5,80
126,0.04997465296449693,38.30264340460249,13.437670371945815,0.01351949986675767,0.1590869601545203,6.787003258596162e-5,0.00322696965249113,0.20508893934140937,9,30,0.5,80
127,0.01317158249026086,7.672434792879997,2.808362874378029,0.00270674448240268,0.03522134144623762,5.909310678125669e-5,0.00229251805766993,0.20478105148033543,9,30,0.5,80
128,0.00449337633194253,1.5352213298400106,0.568793883621162,6.1728270668717e-4,0.00734799292564373,6.669140229542485e-5,0.00213851536121219,0.206007563650251,9,30,0.5,80
129,4.2914290655625e-4,0.3071165837807245,0.11434410353961263,1.6948454665072e-4,0.00166107261990629,1.2441525829423e-4,0.00229119085269675,0.2098397945832155,9,30,0.5,80
130,7.134090772582631e-5,0.06142708337685933,0.02288418262588932,7.875375258699917e-5,4.1431201749671e-4,6.3903404323932e-4,0.00298567398623971,0.2267126698534757,9,30,0.5,80
131,1.7561868301759612e-5,0.01228692739843845,0.00457803367463229,1.2615987156412e-4,1.4112660161583e-4,0.00763572514793624,0.00549840421530925,0.3726341576418411,9,30,0.5,80
132,3.2995433337285e-4,0.00246022560436126,9.159466735978e-4,0.0011305336691001,1.4752150836611e-4,0.1867823360048213,0.03310404528236181,2.962888148390614,9,30,0.5,80
133,0.25481241815709654,6.7896323359739e-4,1.8689760217289e-4,0.00643224848254896,1.3190971253178e-4,4.6227738176371655,0.24483253236743632,57.76871905106169,9,30,0.5,80
134,8.62678344239854,6.588435404660756,0.00289678712357038,0.10879302895957536,6.876885508138274e-5,12.520099837109557,0.6806867423296904,97.54251189631256,9,30,0.5,80
135,1.6733774123221226,347.0417360457783,28.221706149462932,0.44137343826082226,0.01000883315795926,0.02192746988418075,0.6733934776378926,0.4904885060604173,9,30,0.5,80
136,0.07851170222882466,100.28103951968616,51.06888560814636,0.19314444103491485,0.35441380762713437,2.5526494920337e-4,0.01565411785101956,0.21536981447858725,9,30,0.5,80
137,0.01316705559517481,20.164304302055495,11.184635378734749,0.01423131340389894,0.1983384793581005,1.3402751866022e-4,0.00260812387884923,0.2053206270252108,9,30,0.5,80
138,0.00254773294181985,4.036959453041039,2.259494041078429,0.00306868390998075,0.02511886306772133,1.3101416035546e-4,0.00188669884202573,0.20618805917259492,9,30,0.5,80
139,2.7010231273237e-4,0.807638293017052,0.4528337077571832,8.7027856172645e-4,0.00495989250005004,2.4835140461732e-4,0.00170506848461143,0.2112821097370034,9,30,0.5,80
140,8.85666032037733e-5,0.16154516412811734,0.09059002493854476,4.802321228892e-4,0.00106863358229314,0.00154246467433889,0.00172167546196659,0.24135543024104927,9,30,0.5,80
141,6.892166176668365e-5,0.03232803081778034,0.01812040172808658,0.00111958527508062,0.00026119516036138003,0.02053106740671682,0.00208895121777581,0.5721537636228579,9,30,0.5,80
142,0.00310661903004599,0.00654693520930762,0.00362516236706104,0.01013916833522581,1.3475555885386e-4,0.4972988349551995,0.00567841120445282,6.739482196010336,9,30,0.5,80
143,1.429592880212455,0.01134615930049681,7.4639908014716e-4,0.02957623450791363,7.120315499493186e-5,6.09610807716177,0.01701192488307985,78.9493524771212,9,30,0.5,80
144,4.2388911486859815,48.740954769473575,0.00433527212020736,0.2681661436934238,2.9251224778401155e-5,0.872619443660301,0.03176533885211306,7.82710548957169,9,30,0.5,80
145,2.319041588065826,153.58482804792388,0.094678024180299,0.3967203336690139,1.1476027003125e-4,0.00391085897981092,0.04200230889220533,0.3065545382628568,9,30,0.5,80
146,1.010996750234292,79.25127772220347,3.7326421493487985,0.1829394789931337,0.00889044471981042,6.6470881299424e-4,0.14636163643529396,0.32298780613513556,9,30,0.5,80
147,0.07953757067591538,18.13077700513696,23.31316173191336,0.02024984866956619,0.19272863142895613,3.0908609532635e-4,0.14543995976372595,0.27250219676934395,9,30,0.5,80
148,0.00863930923986974,3.65807752418037,6.546750651884879,0.00346539789686165,0.32521699438514334,1.9360619354469e-4,0.01071790880061095,0.21480772877160964,9,30,0.5,80
149,0.00231780957589655,0.7327658842539504,1.3393545671333773,0.00106123570625461,0.05097615286457012,2.6774109774198e-4,0.00776007945950078,0.21795752497239132,9,30,0.5,80
150,8.8624977296825e-4,0.14670043684764794,0.2698032039669675,4.5942645297007e-4,0.01122358606487884,0.00103488159717551,0.00801697803717218,0.2416965629965137,9,30,0.5,80
151,0.00146400265006987,0.02941558014233212,0.05418204606935066,5.275186418522e-4,0.00287631471334804,0.01078587722201978,0.00963774831998675,0.43379361584944526,9,30,0.5,80
152,0.0319595838114135,0.00646309489987427,0.01101403880596828,0.00260847638597426,0.00100585377713938,0.18287792477084155,0.01703090727929366,2.916735114492272,9,30,0.5,80
153,3.773653681037373,0.14270717726743518,0.00439415710998605,0.01629233490959612,6.0548473011375e-4,2.706092261589182,0.06686528084010582,29.03422037186496,9,30,0.5,80
154,2.3656959463018215,124.53164253498194,4.367632379050396,0.2699178844533018,0.00140166999615493,0.2479584435506458,0.1292258655196299,1.6559449711885668,9,30,0.5,80
155,0.8183377283252606,95.3401472413107,18.291721798385577,0.3449790764834464,0.06585164497508508,0.00123474383473204,0.07565887190542328,0.2804658491974862,9,30,0.5,80
156,0.05829620838886782,25.402338775853245,22.315708610852447,0.05580704446400752,0.2639292531578916,4.8688478631772e-4,0.01499213840054974,0.21941581684080297,9,30,0.5,80
157,0.01288582813738855,5.172767462204891,5.100816795370822,0.0112214552262969,0.13235749023591575,3.8592177415874e-4,0.00520077885617477,0.21366244299690987,9,30,0.5,80
158,0.0079816517051309,1.0424186474050812,1.0428852607729802,0.00380588372270857,0.02273283499476746,7.4867312556725e-4,0.00416784421188198,0.2262244191585503,9,30,0.5,80
159,0.00708930906216229,0.21264985998099128,0.21200419261959347,0.0027736366248012,0.00493083246016145,0.0047882431736356,0.00398422635056947,0.30923078472051896,9,30,0.5,80
160,0.0124483663614604,0.05025759619602424,0.04338193190264852,0.00569502820679041,0.00114444432456747,0.05455333043723266,0.00410894745713514,1.1029317596833843,9,30,0.5,80
161,0.2239600842868634,0.04855769430077135,0.00938220704553204,0.01902780260345322,3.879298602191e-4,0.5564422063524739,0.00681838320824735,7.590421536236727,9,30,0.5,80
162,5.852849357042681,3.2902843241887414,0.00668140867138263,0.07678975982535889,1.6318426308502e-4,1.4218473047865974,0.01485866180018633,10.837745440797988,9,30,0.5,80
163,1.8527154824128331,180.77811512412197,0.17705381627510208,0.3059561448840172,1.428747567053e-4,0.03249468031331438,0.02494652974769489,0.3332931212956206,9,30,0.5,80
164,0.4997842180052482,83.24174492763414,2.648324859088107,0.24993291850346533,0.00574060264659466,6.2132086625278e-4,0.05505598891828243,0.2622611594290415,9,30,0.5,80
165,0.16254691924990716,17.79200160824545,8.191180119299446,0.02331997151720384,0.09504652145285591,3.1754496548828e-4,0.0899097226226763,0.2568229281944456,9,30,0.5,80
166,0.01618114279047938,3.633114192104938,4.061004702655916,0.00454928685348589,0.1794122791819443,2.4906946420608e-4,0.03689631951617777,0.2315251612829242,9,30,0.5,80
167,0.00301075050156679,0.7289376077190617,0.9165012790055634,0.00125118999295533,0.09209470907556495,3.1142131724798e-4,0.02661423573958964,0.23248671893361292,9,30,0.5,80
168,8.5648945875452e-4,0.14600163388011683,0.18904548772699112,5.217491473353e-4,0.02554930360307194,9.6506688479959e-4,0.03512461930874678,0.262609087565294,9,30,0.5,80
169,5.3712324823312e-4,0.0292742783422608,0.03845019833668589,5.1347597735353e-4,0.00867129511702262,0.00845178638465841,0.0621003840012527,0.44645919981051735,9,30,0.5,80
170,0.00880586574392594,0.00599334501977857,0.0079070731850597,0.0015671938654951,0.00356294192375675,0.12465060925411955,0.13727510306600052,2.3379235374482152,9,30,0.5,80
171,0.8663117446290379,0.00841542897964694,0.00342781442041971,0.00638489550754458,0.00171136626111975,2.001565993552386,0.40498266834413266,26.210024185877213,9,30,0.5,80
172,4.896587418538755,21.320203851930092,1.140426335828353,0.15435105803927074,0.00348402090848347,2.1397915861307344,0.9871040299229852,9.510508827885824,9,30,0.5,80
173,0.7981097447929993,157.58769921961058,66.42489288870149,0.3632149372718728,0.10850648747261656,0.00788165276563852,0.44019685317602714,0.3816957810277104,9,30,0.5,80
174,0.04389209940238545,42.99438555788486,36.161212058511026,0.11370818314902516,0.4332275190906113,4.7306082215563e-4,0.00397042484228988,0.20796613536034037,9,30,0.5,80
175,0.01142051209512081,8.669635305634284,7.440341913657376,0.01472751716113924,0.07589045736125159,3.183677085684e-4,0.0017257953136461,0.2077555077831473,9,30,0.5,80
176,0.00149721171162986,1.739289679760602,1.497767908766504,0.00387148180612946,0.01227195422252161,4.7216982290525e-4,0.00134964821661133,0.2153874819592621,9,30,0.5,80
177,1.2157736760272e-4,0.3482838836364861,0.2998329563794183,0.00200606964987819,0.00244222496964582,0.0023473675957727,0.00123651246108374,0.2590410935777,9,30,0.5,80
178,1.7835014110131e-4,0.06972404775364015,0.05997280770084312,0.0032398186673559,5.3441999150324e-4,0.02564753990795408,0.00129872481678785,0.664422971470967,9,30,0.5,80
179,0.00570644248566012,0.01425218229442531,0.01199851608704556,0.01339568307253004,1.8504661589827e-4,0.3415790361597092,0.00224673699704114,5.068095025824053,9,30,0.5,80
180,1.981060033924885,0.0229762009384961,0.00245234546876715,0.03210549717383097,8.792162929366748e-5,3.0741890983337417,0.00554036998478215,40.84984048804007,9,30,0.5,80
181,1.1628455796145452,60.603641203060455,0.00660588255872295,0.2530123384418581,3.45595161326309e-5,0.473441689020292,0.00958493303569828,3.097421371380267,9,30,0.5,80
182,0.4448857049875733,49.572427208777455,0.01411386312693855,0.37078380039384506,5.608611839190839e-5,0.00260883208034219,0.01134512170037557,0.24744961939359617,9,30,0.5,80
183,0.10301155049931614,16.136739155527273,0.03765170924254842,0.1043996921392855,4.323673464212e-4,0.00145560894661555,0.0346153623760112,0.2602411878440132,9,30,0.5,80
184,0.04745655590415996,3.539138778964003,0.12769415838390738,0.01873707247754783,0.0052482613938382,0.00113974937105172,0.2149014146556217,0.4190468082019724,9,30,0.5,80
185,0.01640933272696009,0.7499044348850143,0.5118432503799933,0.00525088451644594,0.04831966421152184,0.00182045407826428,1.6213530256058224,0.753825181597139,9,30,0.5,80
186,0.01173119604045476,0.1552021329903466,0.4155008279565512,0.0020787660560623,0.17771881749282784,0.00495194431141975,2.0085628453239903,0.7675983763853199,9,30,0.5,80
187,0.01101067077191868,0.03490709549246122,0.24009561457907955,0.00190020245356392,0.1931388637462592,0.03127686530103395,1.8065264997273396,1.1972202951340671,9,30,0.5,80
188,0.4056241913874114,0.01772660151298909,0.12575668737090662,0.00537209046287857,0.12706249609026465,0.35925989468575764,1.5734384923247289,5.711015450682515,9,30,0.5,80
189,13.45699649839491,4.971999800909449,1.5831095583240646,0.04717025589969983,0.02828882338833356,1.69710469750376,0.4891139161804556,8.771428095867126,9,30,0.5,80
190,11.844778409956106,401.74987959889575,165.0847195478898,0.30435626108195973,0.088626058557913,0.02087277657297343,0.11260494355001638,0.30537046967245085,9,30,0.5,80
191,1.5060976100794743,316.9817808951986,315.82233412876195,0.19978896048195255,0.3567725021684291,2.1343169791676e-4,0.00145708374657551,0.20301871058219784,9,30,0.5,80
192,0.637498174047904,68.04515046982094,77.75173379785092,0.03144588982525746,0.1570245294077149,8.477212407407811e-5,3.0009903761018e-4,0.20135144161109303,9,30,0.5,80
193,0.08148774427441992,13.955366489554969,16.48859364296643,0.00565031525457293,0.02194990329113045,6.575460698628756e-5,2.0590176699785e-4,0.20149690689735092,9,30,0.5,80
194,0.01497756265946888,2.800926842934118,3.322034056911136,0.00122867687579061,0.00416386072667279,6.239738497066044e-5,1.7395477062406e-4,0.20200171672608663,9,30,0.5,80
195,0.00228492204802149,0.5606293541667037,0.66532055145169,2.9024603893093e-4,8.1254520427494e-4,7.050867443195032e-5,1.5846306187916e-4,0.20306032308784183,9,30,0.5,80
196,4.528408706793e-4,0.112145549547837,0.13309284535825716,7.9560033428438407e-05,1.6189047256885e-4,1.105547409393e-4,1.5101762240369e-4,0.2056867191019839,9,30,0.5,80
197,6.420326179970096e-5,0.02243076746885483,0.02661976553303558,3.067682325823931e-5,3.2920351054323127e-5,3.6494619825251e-4,1.513568432983e-4,0.21517291516244272,9,30,0.5,80
198,3.1008189680386644e-5,0.00448639164433145,0.00532399198075338,2.5625477052633236e-5,7.038876940557763e-6,0.00324436765653585,1.6823261146845e-4,0.2779093616632116,9,30,0.5,80
199,1.2732295085739e-4,8.977399578083e-4,0.00106480515348205,7.897166376088962e-5,1.9200647767084556e-6,0.05002054559610194,2.4816291205211e-4,1.0695565442011865,9,30,0.5,80
200,0.01675580543202236,1.8921310966127e-4,2.1297695099756e-4,6.4589479043009e-4,1.1984862248777117e-6,1.1623470659337716,7.649645404433e-4,15.626112991880232,9,30,0.5,80
201,4.943840012123463,0.12842567953993883,4.355891863636034e-5,0.0070635214415349,6.042358627915085e-7,17.382586353469787,0.00194473925307528,212.4162241006398,9,30,0.5,80
1,1.020171603071075,0.2528232997259274,0.2280103414287037,0,0,0.10000000000000002,0.10000000000000002,0,9,30,0.5,90
2,3.9658311651449822,3.5123045055908713,3.6728969369932014,0.03769766651855077,0.03950236601612272,0.20586806759954063,0.2070432793278785,3.3626416061459707,9,30,0.5,90
3,2.2773668430823246,92.89056097210508,70.98739369365197,0.22677513554205675,0.22698287722200272,0.01917326815884247,0.02700262379831484,0.47727865342313025,9,30,0.5,90
4,0.1977007466312187,77.5372548508563,62.73023501071147,0.2271874124863551,0.2320395569749836,8.5289284354321e-4,0.00190672116326258,0.20816571363461192,9,30,0.5,90
5,0.0555544865307787,16.57813635646851,13.629952127306542,0.03783901959735246,0.058212446258439673,4.072435868562e-4,8.6148385143776e-4,0.2061185334438913,9,30,0.5,90
6,0.02207521129893343,3.383752202986336,2.7788148494638643,0.0082216532405953,0.01034876970599222,4.2101282202985e-4,6.4812989812714e-4,0.21065785493474468,9,30,0.5,90
7,0.00540621547539163,0.6893793067603956,0.5602881520276891,0.00325238009484771,0.0020963785907524,0.00113314103566305,5.7034659834504e-4,0.23193138989826984,9,30,0.5,90
8,0.00176396709494642,0.14128603269473947,0.11233940607471396,0.00310053963244622,4.5426196642771e-4,0.00929882448967477,5.7032995007683e-4,0.3858205593792272,9,30,0.5,90
9,0.00547906623145245,0.03084852993358015,0.02250164287900472,0.00761743272861978,1.2467583976102e-4,0.10758198296294412,7.5976259344283e-4,1.9097098076821888,9,30,0.5,90
10,0.2598055370660201,0.02409733162733847,0.00454315505487213,0.02100629653021976,5.399911844922072e-5,1.0225457886908993,0.00167915699542334,14.143756576807188,9,30,0.5,90
11,7.7564435997972385,4.651987167097714,0.00159626805409545,0.08966770439756293,2.1644104011606783e-5,1.7241779104716397,0.00335308435794301,6.198095220239557,9,30,0.5,90
12,4.392006623315369,270.2645651884355,0.01002942721773139,0.2920905991124208,7.639798865163925e-6,0.02256202119646729,0.00432257800288004,0.2723746762343659,9,30,0.5,90
13,0.4171555549090919,178.1437062637801,0.06841274645942116,0.24991556966866793,5.557670831001302e-5,3.8834653615632e-4,0.00556070511449609,0.2136807761727063,9,30,0.5,90
14,0.1527573233879249,37.364619004863904,0.1323276650104707,0.03585307746633487,0.00104463720475806,1.8106203876458e-4,0.01372215384371941,0.227372898171834,9,30,0.5,90
15,0.06631212449936101,7.600422531483315,0.3129981947101486,0.00658212080213985,0.00705435314714626,1.5219639685658e-4,0.06124441237938606,0.2809572709282361,9,30,0.5,90
16,0.02332210671156505,1.5347333830196752,0.7124421503511137,0.00153010487380162,0.03993137703775544,1.8410801423563e-4,0.27965793485001605,0.3630941261487146,9,30,0.5,90
